VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE14.x, ATTRIBUTE14.y, ATTRIBUTE14.z, ATTRIBUTE14.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE15.x, ATTRIBUTE15.y, ATTRIBUTE15.z, ATTRIBUTE15.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w, ATTRIBUTE12.x, ATTRIBUTE12.y, ATTRIBUTE12.z, ATTRIBUTE11.x, ATTRIBUTE11.y, ATTRIBUTE11.z
3741, 765, -8.7942, -3.3149, 10.4921, 0.68504, 0.71654, -0.13386, 1.00, -0.70079, 0.70079, 0.13386, 1.00, 0.07935, 0.71924, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3742, 766, -9.2258, -4.0724, 10.168, 0.3622, 0.92913, -0.04724, 1.00, -0.92913, 0.3622, -0.02362, 1.00, 0.06989, 0.72314, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3743, 763, -8.8901, -3.4487, 10.0876, 0.6063, 0.7874, -0.11024, 1.00, -0.7874, 0.59055, -0.17323, 1.00, 0.07806, 0.72363, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3744, 764, -8.8486, -3.5439, 9.8158, 0.6063, 0.7874, -0.11024, 1.00, -0.79528, 0.59843, -0.11811, 1.00, 0.07788, 0.72656, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3745, 766, -9.2258, -4.0724, 10.168, 0.3622, 0.92913, -0.04724, 1.00, -0.92913, 0.3622, -0.02362, 1.00, 0.06989, 0.72314, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3746, 767, -9.1331, -4.1288, 9.8911, 0.32283, 0.94488, -0.04724, 1.00, -0.94488, 0.31496, -0.11024, 1.00, 0.06964, 0.72656, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3747, 758, -7.2953, -2.4707, 9.9229, 0.91339, 0.35433, -0.20472, 1.00, -0.34646, 0.93701, 0.07087, 1.00, 0.09949, 0.72168, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3748, 768, -8.6033, -3.259, 10.9889, 0.74016, 0.65354, -0.16535, 1.00, -0.59055, 0.74803, 0.30709, 1.00, 0.08069, 0.71387, 1.00, 1.00, 1.00, 1.00, 1, 4, 0, 0, 1, 4, 0, 0, 0.97647, 0.02353, 0.00, 0.00, 0.97647, 0.02353, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3749, 765, -8.7942, -3.3149, 10.4921, 0.68504, 0.71654, -0.13386, 1.00, -0.70079, 0.70079, 0.13386, 1.00, 0.07935, 0.71924, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3750, 768, -8.6033, -3.259, 10.9889, 0.74016, 0.65354, -0.16535, 1.00, -0.59055, 0.74803, 0.30709, 1.00, 0.08069, 0.71387, 1.00, 1.00, 1.00, 1.00, 1, 4, 0, 0, 1, 4, 0, 0, 0.97647, 0.02353, 0.00, 0.00, 0.97647, 0.02353, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3751, 758, -7.2953, -2.4707, 9.9229, 0.91339, 0.35433, -0.20472, 1.00, -0.34646, 0.93701, 0.07087, 1.00, 0.09949, 0.72168, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3752, 757, -7.0778, -2.4753, 10.4659, 0.94488, 0.25984, -0.2126, 1.00, -0.22047, 0.95276, 0.18898, 1.00, 0.10046, 0.71533, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3753, 769, -9.395, -4.7424, 10.6998, 0.0315, 1.00, 0.04724, 1.00, -0.99213, 0.02362, 0.14961, 1.00, 0.06198, 0.71826, 1.00, 1.00, 1.00, 1.00, 1, 4, 0, 0, 1, 4, 0, 0, 0.98431, 0.01569, 0.00, 0.00, 0.98431, 0.01569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3754, 766, -9.2258, -4.0724, 10.168, 0.3622, 0.92913, -0.04724, 1.00, -0.92913, 0.3622, -0.02362, 1.00, 0.06989, 0.72314, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3755, 765, -8.7942, -3.3149, 10.4921, 0.68504, 0.71654, -0.13386, 1.00, -0.70079, 0.70079, 0.13386, 1.00, 0.07935, 0.71924, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3756, 768, -8.6033, -3.259, 10.9889, 0.74016, 0.65354, -0.16535, 1.00, -0.59055, 0.74803, 0.30709, 1.00, 0.08069, 0.71387, 1.00, 1.00, 1.00, 1.00, 1, 4, 0, 0, 1, 4, 0, 0, 0.97647, 0.02353, 0.00, 0.00, 0.97647, 0.02353, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3757, 769, -9.395, -4.7424, 10.6998, 0.0315, 1.00, 0.04724, 1.00, -0.99213, 0.02362, 0.14961, 1.00, 0.06198, 0.71826, 1.00, 1.00, 1.00, 1.00, 1, 4, 0, 0, 1, 4, 0, 0, 0.98431, 0.01569, 0.00, 0.00, 0.98431, 0.01569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3758, 765, -8.7942, -3.3149, 10.4921, 0.68504, 0.71654, -0.13386, 1.00, -0.70079, 0.70079, 0.13386, 1.00, 0.07935, 0.71924, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3759, 770, -9.3613, -4.775, 10.1943, 0.01575, 1.00, 0.04724, 1.00, -0.98425, 0.02362, -0.18898, 1.00, 0.06149, 0.72314, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3760, 767, -9.1331, -4.1288, 9.8911, 0.32283, 0.94488, -0.04724, 1.00, -0.94488, 0.31496, -0.11024, 1.00, 0.06964, 0.72656, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3761, 766, -9.2258, -4.0724, 10.168, 0.3622, 0.92913, -0.04724, 1.00, -0.92913, 0.3622, -0.02362, 1.00, 0.06989, 0.72314, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3762, 769, -9.395, -4.7424, 10.6998, 0.0315, 1.00, 0.04724, 1.00, -0.99213, 0.02362, 0.14961, 1.00, 0.06198, 0.71826, 1.00, 1.00, 1.00, 1.00, 1, 4, 0, 0, 1, 4, 0, 0, 0.98431, 0.01569, 0.00, 0.00, 0.98431, 0.01569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3763, 770, -9.3613, -4.775, 10.1943, 0.01575, 1.00, 0.04724, 1.00, -0.98425, 0.02362, -0.18898, 1.00, 0.06149, 0.72314, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3764, 766, -9.2258, -4.0724, 10.168, 0.3622, 0.92913, -0.04724, 1.00, -0.92913, 0.3622, -0.02362, 1.00, 0.06989, 0.72314, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3765, 767, -9.1331, -4.1288, 9.8911, 0.32283, 0.94488, -0.04724, 1.00, -0.94488, 0.31496, -0.11024, 1.00, 0.06964, 0.72656, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3766, 770, -9.3613, -4.775, 10.1943, 0.01575, 1.00, 0.04724, 1.00, -0.98425, 0.02362, -0.18898, 1.00, 0.06149, 0.72314, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3767, 771, -9.2605, -4.7758, 9.9095, 0.0315, 1.00, 0.06299, 1.00, -1.00, 0.03937, -0.07874, 1.00, 0.06149, 0.72607, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3768, 770, -9.3613, -4.775, 10.1943, 0.01575, 1.00, 0.04724, 1.00, -0.98425, 0.02362, -0.18898, 1.00, 0.06149, 0.72314, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3769, 772, -9.1909, -5.3646, 9.8902, -0.33858, 0.92913, 0.13386, 1.00, -0.94488, -0.33071, -0.04724, 1.00, 0.05389, 0.72607, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3770, 771, -9.2605, -4.7758, 9.9095, 0.0315, 1.00, 0.06299, 1.00, -1.00, 0.03937, -0.07874, 1.00, 0.06149, 0.72607, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3771, 772, -9.1909, -5.3646, 9.8902, -0.33858, 0.92913, 0.13386, 1.00, -0.94488, -0.33071, -0.04724, 1.00, 0.05389, 0.72607, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3772, 770, -9.3613, -4.775, 10.1943, 0.01575, 1.00, 0.04724, 1.00, -0.98425, 0.02362, -0.18898, 1.00, 0.06149, 0.72314, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3773, 773, -9.2454, -5.4128, 10.1432, -0.34646, 0.92913, 0.14173, 1.00, -0.93701, -0.35433, -0.00787, 1.00, 0.05368, 0.72314, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3774, 770, -9.3613, -4.775, 10.1943, 0.01575, 1.00, 0.04724, 1.00, -0.98425, 0.02362, -0.18898, 1.00, 0.06149, 0.72314, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3775, 769, -9.395, -4.7424, 10.6998, 0.0315, 1.00, 0.04724, 1.00, -0.99213, 0.02362, 0.14961, 1.00, 0.06198, 0.71826, 1.00, 1.00, 1.00, 1.00, 1, 4, 0, 0, 1, 4, 0, 0, 0.98431, 0.01569, 0.00, 0.00, 0.98431, 0.01569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3776, 773, -9.2454, -5.4128, 10.1432, -0.34646, 0.92913, 0.14173, 1.00, -0.93701, -0.35433, -0.00787, 1.00, 0.05368, 0.72314, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3777, 773, -9.2454, -5.4128, 10.1432, -0.34646, 0.92913, 0.14173, 1.00, -0.93701, -0.35433, -0.00787, 1.00, 0.05368, 0.72314, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3778, 774, -8.8574, -5.9395, 9.8217, -0.66929, 0.70079, 0.23622, 1.00, -0.73228, -0.67717, -0.08661, 1.00, 0.04538, 0.7251, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3779, 772, -9.1909, -5.3646, 9.8902, -0.33858, 0.92913, 0.13386, 1.00, -0.94488, -0.33071, -0.04724, 1.00, 0.05389, 0.72607, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3780, 774, -8.8574, -5.9395, 9.8217, -0.66929, 0.70079, 0.23622, 1.00, -0.73228, -0.67717, -0.08661, 1.00, 0.04538, 0.7251, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3781, 773, -9.2454, -5.4128, 10.1432, -0.34646, 0.92913, 0.14173, 1.00, -0.93701, -0.35433, -0.00787, 1.00, 0.05368, 0.72314, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3782, 775, -8.8984, -6.0068, 10.0805, -0.66929, 0.70079, 0.23622, 1.00, -0.74016, -0.64567, -0.17323, 1.00, 0.04559, 0.72217, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3783, 776, -8.1885, -6.4983, 9.803, -0.83465, 0.46457, 0.29134, 1.00, -0.50394, -0.85827, -0.10236, 1.00, 0.03458, 0.72266, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3784, 774, -8.8574, -5.9395, 9.8217, -0.66929, 0.70079, 0.23622, 1.00, -0.73228, -0.67717, -0.08661, 1.00, 0.04538, 0.7251, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3785, 775, -8.8984, -6.0068, 10.0805, -0.66929, 0.70079, 0.23622, 1.00, -0.74016, -0.64567, -0.17323, 1.00, 0.04559, 0.72217, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3786, 777, -8.1755, -6.449, 9.6545, -0.82677, 0.48031, 0.29134, 1.00, -0.52756, -0.84252, -0.11024, 1.00, 0.03427, 0.72461, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3787, 774, -8.8574, -5.9395, 9.8217, -0.66929, 0.70079, 0.23622, 1.00, -0.73228, -0.67717, -0.08661, 1.00, 0.04538, 0.7251, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3788, 776, -8.1885, -6.4983, 9.803, -0.83465, 0.46457, 0.29134, 1.00, -0.50394, -0.85827, -0.10236, 1.00, 0.03458, 0.72266, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3789, 778, -8.8606, -6.1118, 10.5908, -0.66142, 0.70866, 0.23622, 1.00, -0.70866, -0.70079, 0.11024, 1.00, 0.04547, 0.7168, 1.00, 1.00, 1.00, 1.00, 1, 4, 0, 0, 1, 4, 0, 0, 0.99216, 0.00784, 0.00, 0.00, 0.99216, 0.00784, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3790, 775, -8.8984, -6.0068, 10.0805, -0.66929, 0.70079, 0.23622, 1.00, -0.74016, -0.64567, -0.17323, 1.00, 0.04559, 0.72217, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3791, 773, -9.2454, -5.4128, 10.1432, -0.34646, 0.92913, 0.14173, 1.00, -0.93701, -0.35433, -0.00787, 1.00, 0.05368, 0.72314, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3792, 775, -8.8984, -6.0068, 10.0805, -0.66929, 0.70079, 0.23622, 1.00, -0.74016, -0.64567, -0.17323, 1.00, 0.04559, 0.72217, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3793, 778, -8.8606, -6.1118, 10.5908, -0.66142, 0.70866, 0.23622, 1.00, -0.70866, -0.70079, 0.11024, 1.00, 0.04547, 0.7168, 1.00, 1.00, 1.00, 1.00, 1, 4, 0, 0, 1, 4, 0, 0, 0.99216, 0.00784, 0.00, 0.00, 0.99216, 0.00784, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3794, 776, -8.1885, -6.4983, 9.803, -0.83465, 0.46457, 0.29134, 1.00, -0.50394, -0.85827, -0.10236, 1.00, 0.03458, 0.72266, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3795, 778, -8.8606, -6.1118, 10.5908, -0.66142, 0.70866, 0.23622, 1.00, -0.70866, -0.70079, 0.11024, 1.00, 0.04547, 0.7168, 1.00, 1.00, 1.00, 1.00, 1, 4, 0, 0, 1, 4, 0, 0, 0.99216, 0.00784, 0.00, 0.00, 0.99216, 0.00784, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3796, 773, -9.2454, -5.4128, 10.1432, -0.34646, 0.92913, 0.14173, 1.00, -0.93701, -0.35433, -0.00787, 1.00, 0.05368, 0.72314, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3797, 769, -9.395, -4.7424, 10.6998, 0.0315, 1.00, 0.04724, 1.00, -0.99213, 0.02362, 0.14961, 1.00, 0.06198, 0.71826, 1.00, 1.00, 1.00, 1.00, 1, 4, 0, 0, 1, 4, 0, 0, 0.98431, 0.01569, 0.00, 0.00, 0.98431, 0.01569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3798, 777, -8.1755, -6.449, 9.6545, -0.82677, 0.48031, 0.29134, 1.00, -0.52756, -0.84252, -0.11024, 1.00, 0.03427, 0.72461, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3799, 776, -8.1885, -6.4983, 9.803, -0.83465, 0.46457, 0.29134, 1.00, -0.50394, -0.85827, -0.10236, 1.00, 0.03458, 0.72266, 1.00, 1.00, 1.00, 1.00, 1, 0, 0, 0, 1, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
