VTX,	IDX,	Position.x,	Position.y,	Position.z
0.0,	0.0,	8.87795352935791,	-1.5946698188781738,	5.300799369812012
1.0,	1.0,	8.837870597839355,	-1.679213523864746,	5.248298168182373
2.0,	2.0,	8.907761573791504,	-1.6143776178359985,	5.373111248016357
3.0,	3.0,	8.865638732910156,	1.580949306488037,	5.300412654876709
4.0,	4.0,	8.894848823547363,	1.5995590686798096,	5.372704029083252
5.0,	5.0,	8.825499534606934,	1.6650429964065552,	5.247899055480957
6.0,	6.0,	8.915128707885742,	-3.029951572418213,	5.444498062133789
7.0,	7.0,	8.919042587280273,	-3.2194042205810547,	5.503123760223389
8.0,	8.0,	8.914793968200684,	-3.0513758659362793,	5.385977745056152
9.0,	9.0,	8.907144546508789,	-2.8973777294158936,	5.402623176574707
10.0,	6.0,	8.915128707885742,	-3.029951572418213,	5.444498062133789
11.0,	8.0,	8.914793968200684,	-3.0513758659362793,	5.385977745056152
12.0,	10.0,	8.903026580810547,	2.968088388442993,	5.443225860595703
13.0,	11.0,	8.903008460998535,	2.988206386566162,	5.3846821784973145
14.0,	12.0,	8.912297248840332,	3.1557400226593018,	5.501808166503906
15.0,	13.0,	8.89212703704834,	2.839440107345581,	5.401482105255127
16.0,	11.0,	8.903008460998535,	2.988206386566162,	5.3846821784973145
17.0,	10.0,	8.903026580810547,	2.968088388442993,	5.443225860595703
18.0,	14.0,	9.169458389282227,	0.0003480532323010266,	-0.9647597670555115
19.0,	15.0,	9.198036193847656,	0.0003280773526057601,	-0.6032281517982483
20.0,	16.0,	9.178611755371094,	0.23760689795017242,	-0.603035032749176
21.0,	16.0,	9.178611755371094,	0.23760689795017242,	-0.603035032749176
22.0,	17.0,	9.092607498168945,	0.5135934352874756,	-0.9645836353302002
23.0,	14.0,	9.169458389282227,	0.0003480532323010266,	-0.9647597670555115
24.0,	18.0,	9.122685432434082,	0.5161435008049011,	-0.6030716896057129
25.0,	17.0,	9.092607498168945,	0.5135934352874756,	-0.9645836353302002
26.0,	16.0,	9.178611755371094,	0.23760689795017242,	-0.603035032749176
27.0,	18.0,	9.122685432434082,	0.5161435008049011,	-0.6030716896057129
28.0,	19.0,	9.006293296813965,	0.7471182346343994,	-0.9644848108291626
29.0,	17.0,	9.092607498168945,	0.5135934352874756,	-0.9645836353302002
30.0,	19.0,	9.006293296813965,	0.7471182346343994,	-0.9644848108291626
31.0,	18.0,	9.122685432434082,	0.5161435008049011,	-0.6030716896057129
32.0,	20.0,	9.03878116607666,	0.7499685287475586,	-0.602972686290741
33.0,	19.0,	9.006293296813965,	0.7471182346343994,	-0.9644848108291626
34.0,	20.0,	9.03878116607666,	0.7499685287475586,	-0.602972686290741
35.0,	21.0,	8.928129196166992,	0.9483917951583862,	-0.602217435836792
36.0,	21.0,	8.928129196166992,	0.9483917951583862,	-0.602217435836792
37.0,	22.0,	8.89795970916748,	0.9694617390632629,	-0.9643779397010803
38.0,	19.0,	9.006293296813965,	0.7471182346343994,	-0.9644848108291626
39.0,	22.0,	8.89795970916748,	0.9694617390632629,	-0.9643779397010803
40.0,	21.0,	8.928129196166992,	0.9483917951583862,	-0.602217435836792
41.0,	23.0,	8.759430885314941,	1.0881015062332153,	-0.5995591282844543
42.0,	22.0,	8.89795970916748,	0.9694617390632629,	-0.9643779397010803
43.0,	23.0,	8.759430885314941,	1.0881015062332153,	-0.5995591282844543
44.0,	24.0,	8.73868179321289,	1.1109819412231445,	-0.9624490141868591
45.0,	24.0,	8.73868179321289,	1.1109819412231445,	-0.9624490141868591
46.0,	23.0,	8.759430885314941,	1.0881015062332153,	-0.5995591282844543
47.0,	25.0,	8.522375106811523,	1.182736873626709,	-0.5946376919746399
48.0,	24.0,	8.73868179321289,	1.1109819412231445,	-0.9624490141868591
49.0,	25.0,	8.522375106811523,	1.182736873626709,	-0.5946376919746399
50.0,	26.0,	8.507244110107422,	1.227807879447937,	-0.9584258794784546
51.0,	26.0,	8.507244110107422,	1.227807879447937,	-0.9584258794784546
52.0,	25.0,	8.522375106811523,	1.182736873626709,	-0.5946376919746399
53.0,	27.0,	8.08021068572998,	1.2412399053573608,	-0.586610734462738
54.0,	26.0,	8.507244110107422,	1.227807879447937,	-0.9584258794784546
55.0,	27.0,	8.08021068572998,	1.2412399053573608,	-0.586610734462738
56.0,	28.0,	8.043219566345215,	1.2844593524932861,	-0.9480403065681458
57.0,	29.0,	9.277806282043457,	0.0003228791174478829,	-0.10347331315279007
58.0,	30.0,	9.265653610229492,	0.0003496169811114669,	-0.561284065246582
59.0,	31.0,	9.252134323120117,	-0.18579119443893433,	-0.5613460540771484
60.0,	32.0,	9.237896919250488,	-0.352679580450058,	-0.10278688371181488
61.0,	29.0,	9.277806282043457,	0.0003228791174478829,	-0.10347331315279007
62.0,	31.0,	9.252134323120117,	-0.18579119443893433,	-0.5613460540771484
63.0,	33.0,	9.228934288024902,	-0.3574225902557373,	-0.5611177086830139
64.0,	32.0,	9.237896919250488,	-0.352679580450058,	-0.10278688371181488
65.0,	31.0,	9.252134323120117,	-0.18579119443893433,	-0.5613460540771484
66.0,	32.0,	9.237896919250488,	-0.352679580450058,	-0.10278688371181488
67.0,	33.0,	9.228934288024902,	-0.3574225902557373,	-0.5611177086830139
68.0,	34.0,	9.221405029296875,	-0.4992505609989166,	-0.10294666886329651
69.0,	33.0,	9.228934288024902,	-0.3574225902557373,	-0.5611177086830139
70.0,	35.0,	9.18809700012207,	-0.5499150156974792,	-0.5615617632865906
71.0,	34.0,	9.221405029296875,	-0.4992505609989166,	-0.10294666886329651
72.0,	34.0,	9.221405029296875,	-0.4992505609989166,	-0.10294666886329651
73.0,	35.0,	9.18809700012207,	-0.5499150156974792,	-0.5615617632865906
74.0,	36.0,	9.144998550415039,	-0.713735044002533,	-0.10286412388086319
75.0,	36.0,	9.144998550415039,	-0.713735044002533,	-0.10286412388086319
76.0,	35.0,	9.18809700012207,	-0.5499150156974792,	-0.5615617632865906
77.0,	37.0,	9.11855697631836,	-0.7286791801452637,	-0.5615166425704956
78.0,	36.0,	9.144998550415039,	-0.713735044002533,	-0.10286412388086319
79.0,	37.0,	9.11855697631836,	-0.7286791801452637,	-0.5615166425704956
80.0,	38.0,	9.054292678833008,	-0.8323230743408203,	-0.561316728591919
81.0,	38.0,	9.054292678833008,	-0.8323230743408203,	-0.561316728591919
82.0,	39.0,	9.027778625488281,	-0.8858622312545776,	-0.10184148699045181
83.0,	36.0,	9.144998550415039,	-0.713735044002533,	-0.10286412388086319
84.0,	39.0,	9.027778625488281,	-0.8858622312545776,	-0.10184148699045181
85.0,	38.0,	9.054292678833008,	-0.8323230743408203,	-0.561316728591919
86.0,	40.0,	8.990009307861328,	-0.9353368878364563,	-0.5611367225646973
87.0,	40.0,	8.990009307861328,	-0.9353368878364563,	-0.5611367225646973
88.0,	41.0,	8.904644012451172,	-1.0149120092391968,	-0.5630566477775574
89.0,	39.0,	9.027778625488281,	-0.8858622312545776,	-0.10184148699045181
90.0,	39.0,	9.027778625488281,	-0.8858622312545776,	-0.10184148699045181
91.0,	41.0,	8.904644012451172,	-1.0149120092391968,	-0.5630566477775574
92.0,	42.0,	8.864516258239746,	-1.0226621627807617,	-0.09973948448896408
93.0,	41.0,	8.904644012451172,	-1.0149120092391968,	-0.5630566477775574
94.0,	43.0,	8.819270133972168,	-1.093677043914795,	-0.56500643491745
95.0,	42.0,	8.864516258239746,	-1.0226621627807617,	-0.09973948448896408
96.0,	42.0,	8.864516258239746,	-1.0226621627807617,	-0.09973948448896408
97.0,	43.0,	8.819270133972168,	-1.093677043914795,	-0.56500643491745
98.0,	44.0,	8.623395919799805,	-1.1712669134140015,	-0.09609287232160568
99.0,	45.0,	8.57846450805664,	-1.1925115585327148,	-0.5622768402099609
100.0,	44.0,	8.623395919799805,	-1.1712669134140015,	-0.09609287232160568
101.0,	43.0,	8.819270133972168,	-1.093677043914795,	-0.56500643491745
102.0,	44.0,	8.623395919799805,	-1.1712669134140015,	-0.09609287232160568
103.0,	45.0,	8.57846450805664,	-1.1925115585327148,	-0.5622768402099609
104.0,	46.0,	8.149801254272461,	-1.2563657760620117,	-0.08757638931274414
105.0,	45.0,	8.57846450805664,	-1.1925115585327148,	-0.5622768402099609
106.0,	47.0,	8.126738548278809,	-1.2733396291732788,	-0.5471987724304199
107.0,	46.0,	8.149801254272461,	-1.2563657760620117,	-0.08757638931274414
108.0,	48.0,	9.265653610229492,	0.0003496169811114669,	-0.561284065246582
109.0,	49.0,	9.277806282043457,	0.0003228791174478829,	-0.10347331315279007
110.0,	50.0,	9.252111434936523,	0.1865188032388687,	-0.5613237023353577
111.0,	49.0,	9.277806282043457,	0.0003228791174478829,	-0.10347331315279007
112.0,	51.0,	9.23786449432373,	0.353350430727005,	-0.10274451971054077
113.0,	50.0,	9.252111434936523,	0.1865188032388687,	-0.5613237023353577
114.0,	51.0,	9.23786449432373,	0.353350430727005,	-0.10274451971054077
115.0,	52.0,	9.228901863098145,	0.35814741253852844,	-0.5610747337341309
116.0,	50.0,	9.252111434936523,	0.1865188032388687,	-0.5613237023353577
117.0,	52.0,	9.228901863098145,	0.35814741253852844,	-0.5610747337341309
118.0,	51.0,	9.23786449432373,	0.353350430727005,	-0.10274451971054077
119.0,	53.0,	9.221356391906738,	0.49990949034690857,	-0.10288672149181366
120.0,	53.0,	9.221356391906738,	0.49990949034690857,	-0.10288672149181366
121.0,	54.0,	9.188039779663086,	0.5506249666213989,	-0.5614957213401794
122.0,	52.0,	9.228901863098145,	0.35814741253852844,	-0.5610747337341309
123.0,	55.0,	9.144923210144043,	0.7143949270248413,	-0.10277843475341797
124.0,	54.0,	9.188039779663086,	0.5506249666213989,	-0.5614957213401794
125.0,	53.0,	9.221356391906738,	0.49990949034690857,	-0.10288672149181366
126.0,	54.0,	9.188039779663086,	0.5506249666213989,	-0.5614957213401794
127.0,	55.0,	9.144923210144043,	0.7143949270248413,	-0.10277843475341797
128.0,	56.0,	9.11847972869873,	0.7293907999992371,	-0.5614291429519653
129.0,	56.0,	9.11847972869873,	0.7293907999992371,	-0.5614291429519653
130.0,	55.0,	9.144923210144043,	0.7143949270248413,	-0.10277843475341797
131.0,	57.0,	9.054203987121582,	0.8330269455909729,	-0.5612167716026306
132.0,	55.0,	9.144923210144043,	0.7143949270248413,	-0.10277843475341797
133.0,	58.0,	9.027682304382324,	0.8865078091621399,	-0.10173514485359192
134.0,	57.0,	9.054203987121582,	0.8330269455909729,	-0.5612167716026306
135.0,	57.0,	9.054203987121582,	0.8330269455909729,	-0.5612167716026306
136.0,	58.0,	9.027682304382324,	0.8865078091621399,	-0.10173514485359192
137.0,	59.0,	8.989907264709473,	0.9360331296920776,	-0.5610244274139404
138.0,	59.0,	8.989907264709473,	0.9360331296920776,	-0.5610244274139404
139.0,	58.0,	9.027682304382324,	0.8865078091621399,	-0.10173514485359192
140.0,	60.0,	8.904532432556152,	1.0155980587005615,	-0.5629348158836365
141.0,	58.0,	9.027682304382324,	0.8865078091621399,	-0.10173514485359192
142.0,	61.0,	8.864404678344727,	1.0232878923416138,	-0.09961672872304916
143.0,	60.0,	8.904532432556152,	1.0155980587005615,	-0.5629348158836365
144.0,	61.0,	8.864404678344727,	1.0232878923416138,	-0.09961672872304916
145.0,	62.0,	8.819148063659668,	1.0943529605865479,	-0.5648751854896545
146.0,	60.0,	8.904532432556152,	1.0155980587005615,	-0.5629348158836365
147.0,	62.0,	8.819148063659668,	1.0943529605865479,	-0.5648751854896545
148.0,	61.0,	8.864404678344727,	1.0232878923416138,	-0.09961672872304916
149.0,	63.0,	8.623265266418457,	1.171863079071045,	-0.09595227986574173
150.0,	62.0,	8.819148063659668,	1.0943529605865479,	-0.5648751854896545
151.0,	63.0,	8.623265266418457,	1.171863079071045,	-0.09595227986574173
152.0,	64.0,	8.57833194732666,	1.193158507347107,	-0.5621337294578552
153.0,	64.0,	8.57833194732666,	1.193158507347107,	-0.5621337294578552
154.0,	63.0,	8.623265266418457,	1.171863079071045,	-0.09595227986574173
155.0,	65.0,	8.149670600891113,	1.2569142580032349,	-0.0874255895614624
156.0,	64.0,	8.57833194732666,	1.193158507347107,	-0.5621337294578552
157.0,	65.0,	8.149670600891113,	1.2569142580032349,	-0.0874255895614624
158.0,	66.0,	8.126605987548828,	1.2739403247833252,	-0.5470459461212158
159.0,	67.0,	9.037665367126465,	0.0003081455361098051,	-0.09806771576404572
160.0,	68.0,	9.071183204650879,	0.00033771118614822626,	-0.5573356747627258
161.0,	69.0,	9.019062042236328,	0.35525456070899963,	-0.5568675994873047
162.0,	70.0,	8.984417915344238,	0.45919492840766907,	-0.09790337830781937
163.0,	67.0,	9.037665367126465,	0.0003081455361098051,	-0.09806771576404572
164.0,	69.0,	9.019062042236328,	0.35525456070899963,	-0.5568675994873047
165.0,	71.0,	8.996456146240234,	0.4678831994533539,	-0.5569621324539185
166.0,	70.0,	8.984417915344238,	0.45919492840766907,	-0.09790337830781937
167.0,	69.0,	9.019062042236328,	0.35525456070899963,	-0.5568675994873047
168.0,	72.0,	8.962939262390137,	0.5687612295150757,	-0.5568181276321411
169.0,	70.0,	8.984417915344238,	0.45919492840766907,	-0.09790337830781937
170.0,	71.0,	8.996456146240234,	0.4678831994533539,	-0.5569621324539185
171.0,	70.0,	8.984417915344238,	0.45919492840766907,	-0.09790337830781937
172.0,	72.0,	8.962939262390137,	0.5687612295150757,	-0.5568181276321411
173.0,	73.0,	8.919187545776367,	0.6369410157203674,	-0.09730662405490875
174.0,	74.0,	8.835484504699707,	0.8065935373306274,	-0.5560814738273621
175.0,	73.0,	8.919187545776367,	0.6369410157203674,	-0.09730662405490875
176.0,	72.0,	8.962939262390137,	0.5687612295150757,	-0.5568181276321411
177.0,	73.0,	8.919187545776367,	0.6369410157203674,	-0.09730662405490875
178.0,	74.0,	8.835484504699707,	0.8065935373306274,	-0.5560814738273621
179.0,	75.0,	8.832849502563477,	0.7630957365036011,	-0.09658423811197281
180.0,	76.0,	8.706218719482422,	0.9054756760597229,	-0.5543733239173889
181.0,	75.0,	8.832849502563477,	0.7630957365036011,	-0.09658423811197281
182.0,	74.0,	8.835484504699707,	0.8065935373306274,	-0.5560814738273621
183.0,	75.0,	8.832849502563477,	0.7630957365036011,	-0.09658423811197281
184.0,	76.0,	8.706218719482422,	0.9054756760597229,	-0.5543733239173889
185.0,	77.0,	8.70307445526123,	0.859687864780426,	-0.09451622515916824
186.0,	78.0,	8.51821517944336,	0.9770342111587524,	-0.5512202978134155
187.0,	77.0,	8.70307445526123,	0.859687864780426,	-0.09451622515916824
188.0,	76.0,	8.706218719482422,	0.9054756760597229,	-0.5543733239173889
189.0,	77.0,	8.70307445526123,	0.859687864780426,	-0.09451622515916824
190.0,	78.0,	8.51821517944336,	0.9770342111587524,	-0.5512202978134155
191.0,	79.0,	8.513469696044922,	0.9384963512420654,	-0.09149287641048431
192.0,	80.0,	8.146561622619629,	1.0239413976669312,	-0.5439497828483582
193.0,	79.0,	8.513469696044922,	0.9384963512420654,	-0.09149287641048431
194.0,	78.0,	8.51821517944336,	0.9770342111587524,	-0.5512202978134155
195.0,	79.0,	8.513469696044922,	0.9384963512420654,	-0.09149287641048431
196.0,	80.0,	8.146561622619629,	1.0239413976669312,	-0.5439497828483582
197.0,	81.0,	8.157934188842773,	1.0041145086288452,	-0.0848502665758133
198.0,	82.0,	7.995517253875732,	-5.927689075469971,	6.819882392883301
199.0,	83.0,	8.239977836608887,	-5.637074947357178,	6.81906270980835
200.0,	84.0,	8.240814208984375,	-5.636602401733398,	6.775262832641602
201.0,	85.0,	8.448161125183105,	-5.361594200134277,	6.806929588317871
202.0,	84.0,	8.240814208984375,	-5.636602401733398,	6.775262832641602
203.0,	83.0,	8.239977836608887,	-5.637074947357178,	6.81906270980835
204.0,	84.0,	8.240814208984375,	-5.636602401733398,	6.775262832641602
205.0,	85.0,	8.448161125183105,	-5.361594200134277,	6.806929588317871
206.0,	86.0,	8.445992469787598,	-5.361201286315918,	6.73246955871582
207.0,	87.0,	8.629570007324219,	-5.081993579864502,	6.789798736572266
208.0,	86.0,	8.445992469787598,	-5.361201286315918,	6.73246955871582
209.0,	85.0,	8.448161125183105,	-5.361594200134277,	6.806929588317871
210.0,	86.0,	8.445992469787598,	-5.361201286315918,	6.73246955871582
211.0,	87.0,	8.629570007324219,	-5.081993579864502,	6.789798736572266
212.0,	88.0,	8.621725082397461,	-5.083460330963135,	6.688257217407227
213.0,	89.0,	8.788033485412598,	-4.789172172546387,	6.760404586791992
214.0,	88.0,	8.621725082397461,	-5.083460330963135,	6.688257217407227
215.0,	87.0,	8.629570007324219,	-5.081993579864502,	6.789798736572266
216.0,	88.0,	8.621725082397461,	-5.083460330963135,	6.688257217407227
217.0,	89.0,	8.788033485412598,	-4.789172172546387,	6.760404586791992
218.0,	90.0,	8.774222373962402,	-4.792508602142334,	6.642860412597656
219.0,	91.0,	8.922484397888184,	-4.486629486083984,	6.729040145874023
220.0,	90.0,	8.774222373962402,	-4.792508602142334,	6.642860412597656
221.0,	89.0,	8.788033485412598,	-4.789172172546387,	6.760404586791992
222.0,	90.0,	8.774222373962402,	-4.792508602142334,	6.642860412597656
223.0,	91.0,	8.922484397888184,	-4.486629486083984,	6.729040145874023
224.0,	92.0,	8.901876449584961,	-4.49582576751709,	6.598936557769775
225.0,	93.0,	9.034319877624512,	-4.184288501739502,	6.693315029144287
226.0,	92.0,	8.901876449584961,	-4.49582576751709,	6.598936557769775
227.0,	91.0,	8.922484397888184,	-4.486629486083984,	6.729040145874023
228.0,	92.0,	8.901876449584961,	-4.49582576751709,	6.598936557769775
229.0,	93.0,	9.034319877624512,	-4.184288501739502,	6.693315029144287
230.0,	94.0,	9.008281707763672,	-4.203733921051025,	6.5505828857421875
231.0,	95.0,	9.128332138061523,	-3.886808156967163,	6.655453205108643
232.0,	94.0,	9.008281707763672,	-4.203733921051025,	6.5505828857421875
233.0,	93.0,	9.034319877624512,	-4.184288501739502,	6.693315029144287
234.0,	94.0,	9.008281707763672,	-4.203733921051025,	6.5505828857421875
235.0,	95.0,	9.128332138061523,	-3.886808156967163,	6.655453205108643
236.0,	96.0,	9.099483489990234,	-3.907752752304077,	6.499074935913086
237.0,	95.0,	9.128332138061523,	-3.886808156967163,	6.655453205108643
238.0,	97.0,	9.178435325622559,	-3.6197731494903564,	6.460232734680176
239.0,	96.0,	9.099483489990234,	-3.907752752304077,	6.499074935913086
240.0,	97.0,	9.178435325622559,	-3.6197731494903564,	6.460232734680176
241.0,	95.0,	9.128332138061523,	-3.886808156967163,	6.655453205108643
242.0,	98.0,	9.207155227661133,	-3.594806432723999,	6.610739707946777
243.0,	99.0,	9.277443885803223,	-3.3071563243865967,	6.558472156524658
244.0,	97.0,	9.178435325622559,	-3.6197731494903564,	6.460232734680176
245.0,	98.0,	9.207155227661133,	-3.594806432723999,	6.610739707946777
246.0,	97.0,	9.178435325622559,	-3.6197731494903564,	6.460232734680176
247.0,	99.0,	9.277443885803223,	-3.3071563243865967,	6.558472156524658
248.0,	100.0,	9.247964859008789,	-3.3345282077789307,	6.410359859466553
249.0,	99.0,	9.277443885803223,	-3.3071563243865967,	6.558472156524658
250.0,	101.0,	9.30645751953125,	-3.072584390640259,	6.364747524261475
251.0,	100.0,	9.247964859008789,	-3.3345282077789307,	6.410359859466553
252.0,	101.0,	9.30645751953125,	-3.072584390640259,	6.364747524261475
253.0,	99.0,	9.277443885803223,	-3.3071563243865967,	6.558472156524658
254.0,	102.0,	9.336949348449707,	-3.0389134883880615,	6.512080669403076
255.0,	102.0,	9.336949348449707,	-3.0389134883880615,	6.512080669403076
256.0,	103.0,	9.357842445373535,	-2.8114869594573975,	6.326155662536621
257.0,	101.0,	9.30645751953125,	-3.072584390640259,	6.364747524261475
258.0,	103.0,	9.357842445373535,	-2.8114869594573975,	6.326155662536621
259.0,	102.0,	9.336949348449707,	-3.0389134883880615,	6.512080669403076
260.0,	104.0,	9.391819953918457,	-2.7700796127319336,	6.472642421722412
261.0,	104.0,	9.391819953918457,	-2.7700796127319336,	6.472642421722412
262.0,	105.0,	9.405562400817871,	-2.545191526412964,	6.278283596038818
263.0,	103.0,	9.357842445373535,	-2.8114869594573975,	6.326155662536621
264.0,	105.0,	9.405562400817871,	-2.545191526412964,	6.278283596038818
265.0,	104.0,	9.391819953918457,	-2.7700796127319336,	6.472642421722412
266.0,	106.0,	9.444843292236328,	-2.497434377670288,	6.426506519317627
267.0,	106.0,	9.444843292236328,	-2.497434377670288,	6.426506519317627
268.0,	107.0,	9.451202392578125,	-2.26957368850708,	6.221270561218262
269.0,	105.0,	9.405562400817871,	-2.545191526412964,	6.278283596038818
270.0,	107.0,	9.451202392578125,	-2.26957368850708,	6.221270561218262
271.0,	106.0,	9.444843292236328,	-2.497434377670288,	6.426506519317627
272.0,	108.0,	9.494672775268555,	-2.216698408126831,	6.36952543258667
273.0,	108.0,	9.494672775268555,	-2.216698408126831,	6.36952543258667
274.0,	109.0,	9.494415283203125,	-1.9937894344329834,	6.16531229019165
275.0,	107.0,	9.451202392578125,	-2.26957368850708,	6.221270561218262
276.0,	109.0,	9.494415283203125,	-1.9937894344329834,	6.16531229019165
277.0,	108.0,	9.494672775268555,	-2.216698408126831,	6.36952543258667
278.0,	110.0,	9.531373977661133,	-1.9505959749221802,	6.302157878875732
279.0,	110.0,	9.531373977661133,	-1.9505959749221802,	6.302157878875732
280.0,	111.0,	9.534029006958008,	-1.72810959815979,	6.115323066711426
281.0,	109.0,	9.494415283203125,	-1.9937894344329834,	6.16531229019165
282.0,	111.0,	9.534029006958008,	-1.72810959815979,	6.115323066711426
283.0,	110.0,	9.531373977661133,	-1.9505959749221802,	6.302157878875732
284.0,	112.0,	9.563876152038574,	-1.6890431642532349,	6.243978500366211
285.0,	112.0,	9.563876152038574,	-1.6890431642532349,	6.243978500366211
286.0,	113.0,	9.567890167236328,	-1.4707034826278687,	6.064681529998779
287.0,	111.0,	9.534029006958008,	-1.72810959815979,	6.115323066711426
288.0,	113.0,	9.567890167236328,	-1.4707034826278687,	6.064681529998779
289.0,	112.0,	9.563876152038574,	-1.6890431642532349,	6.243978500366211
290.0,	114.0,	9.583697319030762,	-1.4466986656188965,	6.17505407333374
291.0,	114.0,	9.583697319030762,	-1.4466986656188965,	6.17505407333374
292.0,	115.0,	9.593681335449219,	-1.225379467010498,	6.01537561416626
293.0,	113.0,	9.567890167236328,	-1.4707034826278687,	6.064681529998779
294.0,	115.0,	9.593681335449219,	-1.225379467010498,	6.01537561416626
295.0,	114.0,	9.583697319030762,	-1.4466986656188965,	6.17505407333374
296.0,	116.0,	9.603983879089355,	-1.1695325374603271,	6.086076259613037
297.0,	117.0,	9.601663589477539,	-1.1195781230926514,	5.989125728607178
298.0,	115.0,	9.593681335449219,	-1.225379467010498,	6.01537561416626
299.0,	116.0,	9.603983879089355,	-1.1695325374603271,	6.086076259613037
300.0,	118.0,	9.626065254211426,	-0.9633171558380127,	5.976896286010742
301.0,	117.0,	9.601663589477539,	-1.1195781230926514,	5.989125728607178
302.0,	116.0,	9.603983879089355,	-1.1695325374603271,	6.086076259613037
303.0,	117.0,	9.601663589477539,	-1.1195781230926514,	5.989125728607178
304.0,	118.0,	9.626065254211426,	-0.9633171558380127,	5.976896286010742
305.0,	119.0,	9.6064453125,	-1.0539864301681519,	5.95370626449585
306.0,	120.0,	9.178489685058594,	3.620412588119507,	6.460213661193848
307.0,	121.0,	9.099461555480957,	3.9083564281463623,	6.498986721038818
308.0,	122.0,	9.175169944763184,	3.6234703063964844,	6.437964916229248
309.0,	123.0,	9.248001098632812,	3.3351619243621826,	6.410346031188965
310.0,	120.0,	9.178489685058594,	3.620412588119507,	6.460213661193848
311.0,	122.0,	9.175169944763184,	3.6234703063964844,	6.437964916229248
312.0,	122.0,	9.175169944763184,	3.6234703063964844,	6.437964916229248
313.0,	124.0,	9.241020202636719,	3.3426687717437744,	6.3725361824035645
314.0,	123.0,	9.248001098632812,	3.3351619243621826,	6.410346031188965
315.0,	125.0,	9.306485176086426,	3.073213577270508,	6.364738464355469
316.0,	123.0,	9.248001098632812,	3.3351619243621826,	6.410346031188965
317.0,	124.0,	9.241020202636719,	3.3426687717437744,	6.3725361824035645
318.0,	124.0,	9.241020202636719,	3.3426687717437744,	6.3725361824035645
319.0,	126.0,	9.298253059387207,	3.0817694664001465,	6.316039562225342
320.0,	125.0,	9.306485176086426,	3.073213577270508,	6.364738464355469
321.0,	127.0,	9.348037719726562,	2.8248887062072754,	6.266386032104492
322.0,	125.0,	9.306485176086426,	3.073213577270508,	6.364738464355469
323.0,	126.0,	9.298253059387207,	3.0817694664001465,	6.316039562225342
324.0,	125.0,	9.306485176086426,	3.073213577270508,	6.364738464355469
325.0,	127.0,	9.348037719726562,	2.8248887062072754,	6.266386032104492
326.0,	128.0,	9.357861518859863,	2.8121140003204346,	6.326136589050293
327.0,	127.0,	9.348037719726562,	2.8248887062072754,	6.266386032104492
328.0,	129.0,	9.393789291381836,	2.563859224319458,	6.209103107452393
329.0,	128.0,	9.357861518859863,	2.8121140003204346,	6.326136589050293
330.0,	130.0,	9.405599594116211,	2.5458197593688965,	6.278271675109863
331.0,	128.0,	9.357861518859863,	2.8121140003204346,	6.326136589050293
332.0,	129.0,	9.393789291381836,	2.563859224319458,	6.209103107452393
333.0,	131.0,	9.437572479248047,	2.2928965091705322,	6.143649101257324
334.0,	130.0,	9.405599594116211,	2.5458197593688965,	6.278271675109863
335.0,	129.0,	9.393789291381836,	2.563859224319458,	6.209103107452393
336.0,	130.0,	9.405599594116211,	2.5458197593688965,	6.278271675109863
337.0,	131.0,	9.437572479248047,	2.2928965091705322,	6.143649101257324
338.0,	132.0,	9.451251029968262,	2.2702057361602783,	6.221251964569092
339.0,	133.0,	9.480069160461426,	2.0223374366760254,	6.081146717071533
340.0,	132.0,	9.451251029968262,	2.2702057361602783,	6.221251964569092
341.0,	131.0,	9.437572479248047,	2.2928965091705322,	6.143649101257324
342.0,	132.0,	9.451251029968262,	2.2702057361602783,	6.221251964569092
343.0,	133.0,	9.480069160461426,	2.0223374366760254,	6.081146717071533
344.0,	134.0,	9.49448299407959,	1.9944243431091309,	6.165287017822266
345.0,	135.0,	9.521100997924805,	1.7614645957946777,	6.024223327636719
346.0,	134.0,	9.49448299407959,	1.9944243431091309,	6.165287017822266
347.0,	133.0,	9.480069160461426,	2.0223374366760254,	6.081146717071533
348.0,	134.0,	9.49448299407959,	1.9944243431091309,	6.165287017822266
349.0,	135.0,	9.521100997924805,	1.7614645957946777,	6.024223327636719
350.0,	136.0,	9.534113883972168,	1.7287465333938599,	6.115292072296143
351.0,	137.0,	9.557519912719727,	1.5064351558685303,	5.971586227416992
352.0,	136.0,	9.534113883972168,	1.7287465333938599,	6.115292072296143
353.0,	135.0,	9.521100997924805,	1.7614645957946777,	6.024223327636719
354.0,	136.0,	9.534113883972168,	1.7287465333938599,	6.115292072296143
355.0,	137.0,	9.557519912719727,	1.5064351558685303,	5.971586227416992
356.0,	138.0,	9.567983627319336,	1.4713311195373535,	6.0646467208862305
357.0,	139.0,	9.588134765625,	1.250112771987915,	5.9403181076049805
358.0,	138.0,	9.567983627319336,	1.4713311195373535,	6.0646467208862305
359.0,	137.0,	9.557519912719727,	1.5064351558685303,	5.971586227416992
360.0,	138.0,	9.567983627319336,	1.4713311195373535,	6.0646467208862305
361.0,	139.0,	9.588134765625,	1.250112771987915,	5.9403181076049805
362.0,	140.0,	9.593777656555176,	1.2260165214538574,	6.015337944030762
363.0,	141.0,	9.601758003234863,	1.1202144622802734,	5.989087104797363
364.0,	140.0,	9.593777656555176,	1.2260165214538574,	6.015337944030762
365.0,	139.0,	9.588134765625,	1.250112771987915,	5.9403181076049805
