VTX,	IDX,	Position.x,	Position.y,	Position.z
34688.0,	16286.0,	13.897408485412598,	-6.006817817687988,	147.55404663085938
34689.0,	16309.0,	14.018722534179688,	-6.013885498046875,	147.0911102294922
34690.0,	16312.0,	13.937849998474121,	-6.019396781921387,	147.27976989746094
34691.0,	16311.0,	14.022699356079102,	-5.856828689575195,	147.35385131835938
34692.0,	16278.0,	13.85995101928711,	-6.080611228942871,	147.37269592285156
34693.0,	16311.0,	14.022699356079102,	-5.856828689575195,	147.35385131835938
34694.0,	16312.0,	13.937849998474121,	-6.019396781921387,	147.27976989746094
34695.0,	16312.0,	13.937849998474121,	-6.019396781921387,	147.27976989746094
34696.0,	16309.0,	14.018722534179688,	-6.013885498046875,	147.0911102294922
34697.0,	16310.0,	13.725351333618164,	-5.886490821838379,	147.07199096679688
34698.0,	16312.0,	13.937849998474121,	-6.019396781921387,	147.27976989746094
34699.0,	16275.0,	13.570907592773438,	-5.917717933654785,	147.3614959716797
34700.0,	16278.0,	13.85995101928711,	-6.080611228942871,	147.37269592285156
34701.0,	16313.0,	13.656844139099121,	-5.8688554763793945,	147.24729919433594
34702.0,	16312.0,	13.937849998474121,	-6.019396781921387,	147.27976989746094
34703.0,	16310.0,	13.725351333618164,	-5.886490821838379,	147.07199096679688
34704.0,	16275.0,	13.570907592773438,	-5.917717933654785,	147.3614959716797
34705.0,	16312.0,	13.937849998474121,	-6.019396781921387,	147.27976989746094
34706.0,	16313.0,	13.656844139099121,	-5.8688554763793945,	147.24729919433594
34707.0,	16314.0,	10.77495002746582,	-1.8053627014160156,	147.1723175048828
34708.0,	16315.0,	10.935672760009766,	-3.4169883728027344,	147.9526824951172
34709.0,	16316.0,	11.04165267944336,	-3.2758188247680664,	148.12179565429688
34710.0,	16315.0,	10.935672760009766,	-3.4169883728027344,	147.9526824951172
34711.0,	16314.0,	10.77495002746582,	-1.8053627014160156,	147.1723175048828
34712.0,	16317.0,	10.656782150268555,	-1.8332843780517578,	146.92080688476562
34713.0,	16318.0,	10.198457717895508,	-2.9105710983276367,	148.68161010742188
34714.0,	16314.0,	10.77495002746582,	-1.8053627014160156,	147.1723175048828
34715.0,	16316.0,	11.04165267944336,	-3.2758188247680664,	148.12179565429688
34716.0,	16317.0,	10.656782150268555,	-1.8332843780517578,	146.92080688476562
34717.0,	16314.0,	10.77495002746582,	-1.8053627014160156,	147.1723175048828
34718.0,	16319.0,	10.71214771270752,	-1.7333173751831055,	147.1844940185547
34719.0,	16317.0,	10.656782150268555,	-1.8332843780517578,	146.92080688476562
34720.0,	16319.0,	10.71214771270752,	-1.7333173751831055,	147.1844940185547
34721.0,	16320.0,	10.56690788269043,	-1.7527856826782227,	146.94107055664062
34722.0,	16319.0,	10.71214771270752,	-1.7333173751831055,	147.1844940185547
34723.0,	16321.0,	9.828071594238281,	-1.4505805969238281,	147.53533935546875
34724.0,	16320.0,	10.56690788269043,	-1.7527856826782227,	146.94107055664062
34725.0,	16314.0,	10.77495002746582,	-1.8053627014160156,	147.1723175048828
34726.0,	16318.0,	10.198457717895508,	-2.9105710983276367,	148.68161010742188
34727.0,	16322.0,	10.007555961608887,	-1.4870872497558594,	147.76551818847656
34728.0,	16322.0,	10.007555961608887,	-1.4870872497558594,	147.76551818847656
34729.0,	16319.0,	10.71214771270752,	-1.7333173751831055,	147.1844940185547
34730.0,	16314.0,	10.77495002746582,	-1.8053627014160156,	147.1723175048828
34731.0,	16323.0,	9.95358657836914,	-2.9875097274780273,	148.5758056640625
34732.0,	16322.0,	10.007555961608887,	-1.4870872497558594,	147.76551818847656
34733.0,	16318.0,	10.198457717895508,	-2.9105710983276367,	148.68161010742188
34734.0,	16322.0,	10.007555961608887,	-1.4870872497558594,	147.76551818847656
34735.0,	16323.0,	9.95358657836914,	-2.9875097274780273,	148.5758056640625
34736.0,	16324.0,	9.780829429626465,	-1.4691362380981445,	147.61399841308594
34737.0,	16321.0,	9.828071594238281,	-1.4505805969238281,	147.53533935546875
34738.0,	16319.0,	10.71214771270752,	-1.7333173751831055,	147.1844940185547
